15844,Travel and Travellers ,G. K. Chesterton,One sees great things from the valley; only small things from the peak.
15845,Travel and Travellers ,Fred Allen,The American arrives in Paris with a few French phrases he has culled from a conversational guide or picked up from a friend who owns a beret.
15846,Travel and Travellers ,English proverb,"The crow, when travelling abroad, came back just as black."
15847,Travel and Travellers ,Tao saying,The journey is the reward.
15848,Travel and Travellers ,Mason Cooley,The routines of tourism are even more monotonous than those of daily life.
15849,Travel and Travellers ,George Ade,The time to enjoy a European trip is about three weeks after unpacking.
15850,Travel and Travellers ,Christian Morgenstern,There is a ghost That eats handkerchiefs; It keeps you company On all your travels.
15851,Travel and Travellers ,George S. Kaufman,"I like terra firma - the more firma, the less terra."
15852,Travel and Travellers ,William Shakespeare,"When I was at home, I was in a better place; but travellers must be content."
15853,Travel and Travellers ,Henry David Thoreau,I have travelled a good deal in Concord.
15854,Travel and Travellers ,Anonymous,"A bred-in-the-bone Boston lady, when asked why she never travelled, said 'Why should I? I'm already there.'"
15855,Travel and Travellers ,Robert Louis Stevenson,It is better to travel hopefully than to arrive.
15856,Travel and Travellers ,Anonymous,The early North American Indian made a great mistake by not having an immigration bureau.
15857,Travel and Travellers ,Mark Twain,"Travel is fatal to prejudice, bigotry and narrow-mindedness."
15858,Travel and Travellers ,Nikos Kazantzakis,Every perfect traveller always creates the country where he travels.
15859,Travel and Travellers ,Ralph Waldo Emerson,"No man should travel until he has learned the language of the country he visits, otherwise he voluntarily makes himself a great baby - so helpless and ridiculous."
15860,Travel and Travellers ,Samuel Johnson,"As the Spanish proverb says, 'He who would bring home the wealth of the Indies, must carry the wealth of the Indies with him.' So it is with traveling. A man must carry knowledge with him if he would bring home knowledge."
15861,Travel and Travellers ,William Cowper,How much a dunce that has been sent to roam Excels a dunce that has been kept at home!
15862,Travel and Travellers ,Aldous Huxley,"The traveller's-eye view of men and women is not satisfying. A man might spend his life in trains and restaurants and know nothing of humanity at the end. To know, one must be an actor as well as a spectator."
15863,Travel and Travellers ,Diane Arbus,My favourite thing is to go where I've never been.
15864,Travel and Travellers ,Jonathan Swift,"Usually speaking, the worst-bred person in company is a young traveller just returned from abroad."
15865,Travel and Travellers ,Robert Louis Stevenson,"For my part, I travel not to go anywhere, but to go. I travel for travel's sake. The great affair is to move."
15866,Travel and Travellers ,James Baldwin,I met a lot of people in Europe. I even encountered myself.
15867,Travel and Travellers ,Edward Streeter,Travel is ninety per cent anticipation and ten per cent recollection.
15868,Travel and Travellers ,Alphonse de Lamartine,"If one had but a single glance to give the world, one should gaze on Istanbul."
15869,Travel and Travellers ,Mark Twain,"There is no unhappiness like the misery of sighting land again after a cheerful, careless voyage."
15870,Travel and Travellers ,George Santayana,"Before he sets out, the traveller must possess fixed interests and facilities, to be served by travel. If he drifted aimlessly from country to country he would not travel but only wander, ramble as a tramp. The traveller must be somebody and come from somewhere so his definite character and moral traditions may supply an organ and a point of comparison for his observations."
15871,Travel and Travellers ,Clifton Fadiman,"When you travel, remember that a foreign country is not designed to make you comfortable. It is designed to make its own people comfortable."
15872,Travel and Travellers ,Mordecai Richler,"Wherever I travel, I'm too late. The orgy has moved elsewhere."
15873,Travel and Travellers ,Satchel Paige,"(Airplanes) may kill you, but they ain't likely to hurt you."
15874,Travel and Travellers ,Ernest Hemingway,"If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a movable feast."
15875,Travel and Travellers ,Anonymous,Old men and far travellers may lie with authority.
15876,Travel and Travellers ,John Updike,Russia is the only country of the world you can be homesick for while you're still in it.
15877,Revenge ,Sir Francis Bacon,"In taking revenge a man is but equal to his enemy, but in passing it over he is his superior."
15878,Revenge ,English proverb,Vengeance is a dish that should be eaten cold.
15879,Revenge ,Juvenal,Revenge is sweeter than life itself. So think fools.
15880,Revenge ,William Painter,Vengeance is sweet.
15881,Revenge ,William Penn,"Not to be provoked is best; but if moved, never correct till the fume is spent; for every stroke our fury strikes is sure to hit ourselves at last."
15882,Revenge ,Seneca,Revenge is an inhuman word.
15883,Eloquence ,William Cullen Bryant,Eloquence is the poetry of prose.
15884,Eloquence ,Lord Chesterfield,"The manner of your speaking is full as important as the matter, as more people have ears to be tickled than understandings to judge."
15885,Eloquence ,Samuel L. Clemens,Noise proves nothing. Often a hen who has merely laid an egg cackles as if she laid an asteroid.
15886,Eloquence ,Thomas Gray,Thoughts that breathe and words that burn.
15887,Eloquence ,La Rochefoucauld,"True eloquence consists in saying all that is necessary, and nothing but what is necessary."
15888,Bells ,Rosa H. Thorpe,Curfew must not ring tonight.
15889,Bells ,George Moore,Those evening bells! those evening bells! How many a tale their music tells!
15890,Bells ,Lord Alfred Tennyson,"Ring out the old, ring in the new, Ring, happy bells, across the snow."
15891,Commitment ,Lou Holtz,"If you don't make a total commitment to whatever you're doing, then you start looking to bail out the first time the boat starts leaking. It's tough enough getting that boat to shore with everybody rowing, let alone when a guy stands up and starts putting his life jacket on."
15892,Commitment ,Erma Bombeck,"When I stand before God at the end of my life, I would hope that I would not have a single bit of talent left, and could say, ""I used everything you gave me."""
15893,Commitment ,Mary Henle,"It seems safe to say that significant discovery, really creative thinking, does not occur with regard to problems about which the thinker is lukewarm."
15894,Commitment ,"Martin Luther King, Jr.","If a man hasn't discovered something that he will die for, he isn't fit to live."
15895,Commitment ,Admiral John Fisher,Moderation in war is imbecility.
15896,Commitment ,Louisa May Alcott,"Let my name stand among those who are willing to bear ridicule and reproach for the truth's sake, and so earn some right to rejoice when the victory is won."
15897,Commitment ,Sophia Loren,"Getting ahead in a difficult profession requires avid faith in yourself. You must be able to sustain yourself against staggering blows. There is no code of conduct to help beginners. That is why some people with mediocre talent, but with great inner drive, go much further than people with vastly superior talent."
15898,Commitment ,Phyllis McGinley,"The wonderful thing about saints is that they were human. They lost their tempers, got hungry, scolded God, were egotistical or impatient in their turns, made mistakes and regretted them. Still they went on doggedly blundering toward heaven."
15899,Commitment ,Mignon McLaughlin,"A successful marriage requires falling in love many times, always with the same person."
15900,Commitment ,Woody Hayes,Winners are men who have dedicated their whole lives to winning.
15901,Commitment ,Simone Weil,Those who love a cause are those who love the life which has to be led in order to serve it.
15902,Commitment ,Josiah Royce,"Unless you can find some sort of loyalty, you cannot find unity and peace in your active living."
15903,Commitment ,Charles Buxton,Sometimes success is due less to ability than zeal. The winner is he who gives himself to his work body and soul.
15904,Commitment ,Henrik Ibsen,Now I am steel-set: I follow the call to the clear radiance and glow of the heights.
15905,Commitment ,Edna Saint Vincent Millay,"Love me, please, I love you; I can bear to be your friend. So ask of me anything ... I am not a tentative person. Whatever I do, I give up my whole self to it."
15906,Commitment ,General Sir John Monash,I don't care a damn for your loyal service when you think I am right; when I really want it most is when you think I am wrong.
15907,Commitment ,Theresa Helburn,"One's lifework, I have learned, grows with the working and the living. Do it as if your life depended on it, and first thing you know, you'll have made a life out of it. A good life, too"
15908,Commitment ,Michael Evans,"If you don't stand for something, you'll fall for anything."
15909,Commitment ,Harvey Fierstein,"If you deny yourself commitment, what can you do with your life?"
15910,Commitment ,Cecil B. DeMille,The person who makes a success of living is the one who sees his goal steadily and aims for it unswervingly. That is dedication.
15911,Commitment ,"Alfred, Lord Tennyson","Theirs is not to reason why, theirs is but to do or die."
15912,Commitment ,Ovid,"Either do not attempt at all, or go through with it."
15913,Commitment ,Napoleon Bonaparte,"If you start to take Vienna, take Vienna."
15914,Commitment ,Joe Namath,"If you aren't going all the way, why go at all?"
15915,Commitment ,Duke P. Kahanamoku,"You can be an ordinary athlete by getting away with less than your best. But if you want to be a great, you have to give it all you've got-your everything."
15916,Commitment ,Swami Sivananda,"Put your heart, mind, intellect and soul even to your smallest acts. This is the secret of success."
15917,Commitment ,General Douglas MacArthur,It is fatal to enter any war without the will to win it.
15918,Commitment ,Walter Savage Landor,"Men, like snails, lose their usefulness when they lose direction and begin to bend."
15919,Commitment ,Paul Goodman,"It is by losing himself in the objective, in inquiry, creation, and craft, that a man becomes something."
15920,Commitment ,William F. Scolavino,The height of your accomplishments will equal the depth of your convictions.
15921,Commitment ,Annie Dillard,The dedicated life is the life worth living.
15922,Commitment ,Luigi Pirandello,"The secret of living is to find a pivot, the pivot of a concept on which you can make your stand."
15923,Commitment ,Jim Hightower,There's nothing in the middle of the road but yellow stripes and dead armadillos.
15924,Commitment ,Margaret Thatcher,Standing in the middle of the road is very dangerous; you get knocked down by traffic from both sides.
15925,Commitment ,George P. Shultz,He who walks in the middle of the road gets hit from both sides.
15926,Commitment ,Louise Nevelson,I never liked the middle ground-the most boring place in the world.
15927,Commitment ,Dante Alighieri,"The hottest places in hell are reserved for those who, in a period of moral crisis, maintain their neutrality."
15928,Commitment ,Anonymous,The man who sees both sides of an issue is very likely on the fence or up a tree.
15929,Commitment ,Robert Frost,"The middle of the road is where the white line is, and that's the worst place to drive."
15930,Commitment ,John Foster Dulles,"The principle of neutrality ... has increasingly become an obsolete conception, and, except under very special circumstances, it is an immoral and shortsighted conception."
15931,Commitment ,Aneurin Bevan,We know what happens to people who stay in the middle of the road. They get run over.
15932,Commitment ,G. Aiken Taylor,"Show me a person who is not an extremist about some things, who is a ""middle-of-the-roader"" in everything, and I will show you someone who is insecure."
15933,Commitment ,Margaret Chase Smith,We should not permit tolerance to degenerate into indifference.
15934,Commitment ,Mary Parker Follett,"Most people are not for or against anything; the first object of getting people together is to make them respond somehow, to overcome inertia."
15935,Commitment ,Juan Montalvo,There is nothing harder than the softness of indifference.
15936,Commitment ,Eleanor Roosevelt,"I could not, at any age, be content to take my place by the fireside and simply look on. Life was meant to be lived. Curiosity must be kept alive. One must never, for whatever reason, turn his back on life."
15937,Commitment ,Bess Myerson,The accomplice to the crime of corruption is frequently our own indifference.
15938,Commitment ,Helen Keller,Science may have found a cure for most evils; but it has found no remedy for the worst of them all-the apathy of human beings.
15939,Commitment ,Ellen Glasgow,The only difference between a rut and a grave is their dimensions.
15940,Commitment ,Nathalie Sarraute,We're swallowed up only when we are willing for it to happen.
15941,Commitment ,Darrell Royal,The only place you can win a football game is on the field. The only place you can lose it is in your heart.
15942,Commitment ,Vincent van Gogh,"I am seeking, I am striving, I am in it with all my heart."
15943,Commitment ,Bible,"He did it with all his heart, and prospered."
15944,Commitment ,General George S. Patton,"Wars may be fought with weapons, but they are won by men. It is the spirit of the men who follow, and of the man who leads, that gains the victory."
15945,Commitment ,Euripides,It was my tongue that swore; my heart is unsworn.
15946,Commitment ,Dwight D. Eisenhower,Morale is the greatest single factor in successful wars.
15947,Commitment ,Benjamin Disraeli,Nothing can resist a will which will stake even existence upon its fulfillment.
15948,Commitment ,B. C. Forbes,"Our future and our fate lie in our wills more than in our hands, for our hands are but the instruments of our wills."
15949,Commitment ,Charles Swindoll,Nothing is so common as unsuccessful men with talent. They lack only determination.
15950,Commitment ,Marshal Ferdinand Foch,The will to conquer is the first condition of victory.
15951,Commitment ,John Beecher,Strength is a matter of the made-up mind.
15952,Commitment ,Abraham Lincoln,Your own resolution to success is more important than any other one thing.
15953,America and Americans ,President William J. Clinton,There is nothing wrong with America that cannot be cured by what is right with America.
15954,America and Americans ,Jimmy Breslin,"The office of the president is such a bastardized thing, half royalty and half democracy, that nobody knows whether to genuflect or spit."
15955,America and Americans ,Edgar Z. Friedenberg,Part of the American dream is to live long and die young.
15956,America and Americans ,James T. Farrell,"America is so vast that almost everything said about it is likely to be true, and the opposite is probably equally true."
15957,America and Americans ,Marshall McLuhan,American youth attributes much more importance to arriving at driver's license age than at voting age.
15958,America and Americans ,O. Henry,If ever there was an aviary overstocked with jays it is that Yaptown-on-the-Hudson called New York.
15959,America and Americans ,Abraham Lincoln,"If you don't want to use the army, I should like to borrow it for a while. Yours respectfully,"
15960,America and Americans ,Adlai Stevenson,"Let's talk sense to the American people. Let's tell them the truth, that there are no gains without pains."
15961,America and Americans ,Louis Kronenberger,"Ours is the country where, in order to sell your product, you don't so much point out its merits as you first work like hell to sell yourself."
15962,America and Americans ,Claiborne Pell,People who leave Washington D.C. do so by way of the box - ballot or coffin.
15963,America and Americans ,Porfirio Diaz,"Poor Mexico, so far from God and so near to the United States."
15964,America and Americans ,Olaf Stapledon,"That strange blend of the commercial traveller, the missionary and the barbarian conqueror, which was the American abroad."
15965,America and Americans ,Murray Kepton,The faces in New York remind me of people who played a game ! and lost.
15966,America and Americans ,Harry S. Truman,The President spends most of his time kissing people on the cheek in order to get them to do what they ought to do without getting kissed.
15967,America and Americans ,Allen Ginsberg,The real America that Whitman proclaimed and Thoreau decoded.
15968,America and Americans ,Oliver Wendell Holmes,"Thou, oh my country, hast thy foolish ways, Too apt to purr at every stranger's praise."
15969,America and Americans ,Wendell Phillips,"You can always get the truth from an American statesman after he has turned 70, or given up all hope of the Presidency."
15970,America and Americans ,F. Scott Fitzgerald,America is a willingness of the heart.
15971,America and Americans ,Oscar Wilde,(A country where) the young are always ready to give to those who are older than themselves the full benefits of their inexperience.
15972,America and Americans ,Earl Warren,"We are now at the point where we must decide whether we are to honour the concept of a plural society which gains strength through diversity, or whether we are to have bitter fragmentation that will result in perpetual tension and strife."
15973,America and Americans ,George P. Shultz,"Nothing ever gets settled in this town (Washington). It's not like running a company or even a university. It's a seething debating society, in which the debate never stops; in which people never give up, including me, and that's the atmosphere in which you administer."
15974,America and Americans ,Ayn Rand,The skyline of New York is a monument of a splendour that no pyramids or palaces will ever equal or approach.
15975,America and Americans ,Jacques Barzun,Whoever wants to know the hearts and minds of America had better learn baseball.
15976,America and Americans ,Robert Frost,Americans are like a rich father who wishes he knew how to give his son the hardships that made him rich.
15977,America and Americans ,Murray Kempton,America... an economic system prouder of the distribution of its products than of the products themselves.
15978,America and Americans ,Anonymous,The United States was born in the country and moved to the city in the nineteenth century.
15979,America and Americans ,J. J. Ingalls,"Delaware: a state that has three counties when the tide is out, and two when it is in."
15980,America and Americans ,Ada Louise Huxtable,Washington is an endless series of mock palaces clearly built for clerks.
15981,America and Americans ,Ray Smith,The Americans believe they answered all first questions in 1776: since then they've just been hammering out the practical details.
15982,America and Americans ,Lewis Mumford,Our national flower is the concrete cloverleaf.
15983,America and Americans ,William Burroughs,"Americans have a special horror of letting things happen their own way, without interference. They would like to jump down their stomachs, digest the food, and shovel the shit out."
15984,America and Americans ,Vine Deloria,"When asked by an anthropologist what the Indians called America before the white man came, an Indian said simply 'Ours.'"
15985,America and Americans ,Owen Wister,"In the United States 'First' and 'Second' class can't be painted on railroad cars, for all passengers, being Americans, are equal and it would be 'unAmerican.' But paint 'Pullman' on a car and everyone is satisfied."
15986,America and Americans ,W. L. George,"The true America is the Middle West, and Columbus discovered nothing at all except another Europe."
15987,America and Americans ,Robert Osborn,America once had the clarity of a pioneer axe.
15988,America and Americans ,Gertrude Stein,In the United States there is more space where nobody is than where anybody is. This is what makes America what it is.
15989,America and Americans ,Baron von Steuben,"You say to your soldier, 'Do this' and he does it. But I am obliged to say to the American, 'This is why you ought to do this' and then he does it."
15990,America and Americans ,Hermann Keyserling,The greatest American superstition is belief in facts.
15991,America and Americans ,Robert M. Adams,"America should care more for its poor and reform itself in other ways; but even if it won't do those things, it remains the least constrained society on earth."
15992,America and Americans ,Glenn le Grice,Florida: God's waiting room.
15993,America and Americans ,John Updike,"The Englishman is under no constitutional obligation to believe that all men are created equal. The American agony is therefore scarcely intelligible, like a saint's self-flagellation viewed by an atheist."
15994,America and Americans ,G. K. Chesterton,There is nothing the matter with Americans except their ideals. The real American is all right; it is the ideal American who is all wrong.
15995,America and Americans ,H. L. Mencken,Nobody ever went broke underestimating the taste of the American public.
15996,America and Americans ,Thomas Gold Appleton,"Good Americans, when they die, go to Paris."
15997,America and Americans ,Stephen Leacock,The sorrows and disasters of Europe always brought fortune to America.
15998,America and Americans ,Donald Lloyd,"The American's conversation is much like his courtship ... He gives an inkling and watches for a reaction; if the weather looks fair, he inkles a little more. Wishing neither to intrude nor be intruded upon, he advances by stages of acceptance, by levels of agreement, by steps of concurrence."
15999,America and Americans ,June Callwood,The central fact of North American history is that there were fifteen British Colonies before 1776. Thirteen rebelled and two did not.
16000,America and Americans ,V. S. Pritchett,A natural New Yorker is a native of the present tense.
16001,America and Americans ,John D. Rosenberg,"New York is notoriously inhospitable to the past, disowning it whenever it can."
16002,America and Americans ,Thomas W. Dewing,"Why, if you're not in New York you are camping out."
16003,America and Americans ,Thomas Wolfe,"That enfabled rock, that ship of life, that swarming, million-footed, tower-masted, sky-soaring citadel that bears the magic name of the Island of Manhattan."
16004,America and Americans ,Nikita Khrushchev,I don't like the life here in New York. There is no greenery. It would make a stone sick.
16005,America and Americans ,Christopher Morley,"New York, the nation's thyroid gland."
16006,America and Americans ,Harold Macmillan,"You will find the Americans much as the Greeks found the Romans: great, big, vulgar, bustling people more vigorous than we are and also more idle, with more unspoiled virtues but also more corrupt."
16007,America and Americans ,Stephen Vincent Benet,"As for what you're calling hard luck - well, we made New England out of it. That and codfish."
16008,America and Americans ,Sydney J. Harris,"The lusts of the flesh can be gratified anywhere; it is not this sort of licence that distinguishes New York. It is, rather, a lust of the total ego for recognition, even for eminence. More than elsewhere, everybody here wants to be Somebody."
16009,America and Americans ,Cecil Beaton,"After twenty annual visits, I am still surprised each time I return to see this giant asparagus bed of alabaster and rose and green skyscrapers."
16010,America and Americans ,Gilbert Millstein,He speaks English with the flawless imperfection of a New Yorker.
16011,America and Americans ,Christopher Morley,"A town that has no ceiling price, A town of double-talk; A town so big men name her twice, Like so: 'N'Yawk, N'Yawk.'"
16012,America and Americans ,J. C. Bossidy,"And this is good old Boston The home of the bean and the cod - Where the Lowells talk to the Cabots, And the Cabots talk only to God."
16013,America and Americans ,Bernard de Voto,"New England is a finished place. Its destiny is that of Florence or Venice, not Milan, while the American empire careens onward toward its predicted end ... it is the first American section to be finished, to achieve stability in the conditions of its life. It is the first old civilization, the first permanent civilization in America."
16014,America and Americans ,G. E. Woodberry,"A Bostonian - an American, broadly speaking."
16015,America and Americans ,Heywood Broun,The swaggering underemphasis of New England.
16016,America and Americans ,D. W. Brogan,"A well-established village in New England or the northern Middle-West could afford a town drunkard, a town atheist, and a few Democrats."
16017,America and Americans ,Daniel Webster,"I shall enter on no encomium upon Massachussets; she needs none. There she is. Behold her, and judge for yourselves."
16018,America and Americans ,Joseph Wood Krutch,The most serious charge which can be brought against New England is not Puritanism but February.
16019,America and Americans ,George Santayana,Boston is a moral and intellectual nursery always busy applying first principles to trifles.
16020,America and Americans ,William Allen,America - the best poor man's country in the world.
16021,America and Americans ,E. M. Forster,Chicago - a facade of skyscrapers facing a lake and behind the facade every type of dubiousness.
16022,America and Americans ,Thomas R. Marshall,"I'm from Indiana, the home of more first-rate second-class men than any other state in the union."
16023,America and Americans ,J. J. Ingalls,"Pennsylvania, the state that has produced two great men: Benjamin Franklin of Massachusetts, and Albert Gallatin of Switzerland."
16024,America and Americans ,Carl Sandburg,"Stormy, husky, brawling, City of the Big Shoulders."
16025,America and Americans ,Willard D. Vandiver,"I come from a state that raises corn and cotton and cockleburs and Democrats, and frothy eloquence neither convinces nor satisfies me. I am from Missouri. You have got to show me."
16026,America and Americans ,J. K. Galbraith,Washington is a place where men praise courage and act on elaborate personal cost-benefit calculations.
16027,America and Americans ,Saul Bellow,"I think that New York is not the cultural centre of America, but the business and administrative centre of American culture."
16028,America and Americans ,Robert H. Gurney,Washington is a city of people doing badly what shouldn't be done at all.
16029,America and Americans ,Le Monde,"America and its demons, Europe and its ghosts."
16030,Gossip and Gossips ,Alexander Pope,"And all who told it added something new, And all who heard it made enlargements too."
16031,Gossip and Gossips ,Robert Winder,Biography is higher gossip.
16032,Gossip and Gossips ,Thomas Fuller,Even doubtful accusations leave a stain behind them.
16033,Gossip and Gossips ,Leonard Woolf,"Leonard Woolf in a letter to Lytton Strachey said he hated John Maynard Keynes ""for his crass stupidity and hideous face""."
16034,Gossip and Gossips ,Bertrand Russell,No one gossips about other people's secret virtues.
16035,Gossip and Gossips ,Earl Wilson,Gossip is when you hear something you like about someone you don't.
16036,Gossip and Gossips ,Russian proverb,Gossip needs no carriage.
16037,Gossip and Gossips ,Ogden Nash,"Another good thing about gossip is that it is within everybody's reach, And it is much more interesting than any other form of speech."
16038,Gossip and Gossips ,Saki,"Hating anything in the way of ill-natured gossip ourselves, we are always grateful to those who do it for us and do it well."
16039,Gossip and Gossips ,Hesiod,"No gossip ever dies away entirely, if many people voice it: it, too, is a kind of divinity."
16040,Gossip and Gossips ,Kin Hubbard,"Gossip is vice enjoyed vicariously - the sweet, subtle satisfaction without the risk."
16041,Gossip and Gossips ,John Hay,The best-loved man or maid in the town would perish with anguish could they hear all that their friends say in the course of a day.
16042,Gossip and Gossips ,Alice Roosevelt Longworth,"If you can't say something good about someone, sit right here by me."
16043,Gossip and Gossips ,Jonathan Swift,"What some invent, the rest enlarge."
16044,Gossip and Gossips ,Edgar Watson Howe,What people say behind your back is your standing in the community.
16045,Gossip and Gossips ,Spanish proverb,Whoever gossips to you will gossip of you.
16046,Gossip and Gossips ,Beryl Pfizer,A little public scandal is good once in a while - takes the tension out of the news.
16047,Gossip and Gossips ,Walter Wine hell,Gossip is the art of saying nothing in a way that leaves practically nothing unsaid.
16048,Praise and Flattery ,Thomas Edward Brown,A rich man's joke is always funny.
16049,Praise and Flattery ,Jean de la Fontaine,Be advised that all flatterers live at the expense of those who listen to them.
16050,Praise and Flattery ,Samuel Johnson,In lapidary inscriptions a man is not upon oath.
16051,Praise and Flattery ,Bible,"Let us now praise famous men, and our fathers that begat us."
16052,Praise and Flattery ,Wilt Chamberlain,Nobody roots for Goliath.
16053,Praise and Flattery ,Old saying,Self-praise is no recommendation.
16054,Praise and Flattery ,Sydney Smith,"Among the smaller duties in life, I hardly know any one more important than that of not praising when praise is not due."
16055,Praise and Flattery ,Benjamin Franklin,Praise to the undeserving is severe satire.
16056,Praise and Flattery ,Chauncey Depew,It's pleasant to hear these nice words while I'm still alive. I'd rather have the taffy than the epitaphy.
16057,Praise and Flattery ,Ambrose Bierce,"Commendation, n: the tribute that we pay to achievements that resemble, but do not equal, our own."
16058,Praise and Flattery ,Charles Caleb Colton,"Applause is the spur of noble minds, the end and aim of weak ones."
16059,Praise and Flattery ,Henry Ward Beecher,"The meanest, most contemptible kind of praise is that which first speaks well of a man, and then qualifies it with a 'but'."
16060,Praise and Flattery ,Karl Kraus,He who gladly does without the praise of the crowd will not miss the opportunity of becoming his own fan.
16061,Praise and Flattery ,Adlai Stevenson,Flattery is all right - if you don't inhale.
16062,Praise and Flattery ,Samuel Butler,The advantage of doing one's praising to oneself is that one can lay it on so thick and exactly in the right places.
16063,Praise and Flattery ,Alexander Pope,Some praise at morning what they blame at night.
16064,Praise and Flattery ,George Bernard Shaw,What really flatters a man is that you think him worth flattery.
16065,Praise and Flattery ,Eric Hoffer,"Our credulity is greatest concerning the things we know least about. And since we know least about ourselves, we are ready to believe all that is said about us. Hence the mysterious power of both flattery and calumny."
16066,Praise and Flattery ,Kin Hubbard,Some fellows pay a compliment like they expected a receipt.
16067,Praise and Flattery ,Mark Twain,I can live for two months on a good compliment.
16068,Praise and Flattery ,Eleanor Hamilton,"A compliment is a gift, not to be thrown away carelessly unless you want to hurt the giver."
16069,Praise and Flattery ,Jonathan Swift,"Tis an old maxim in the schools, That flattery's the food of fools - Yet now and then your men of wit Will condescend to take a bit."
16070,Praise and Flattery ,Sydney J. Harris,The true test of independent judgement is being able to dislike someone who admires us.
16071,Praise and Flattery ,John Masefield,Once in a century a man may be ruined or made insufferable by praise. But surely once a minute something generous dies for want of it.
16072,Praise and Flattery ,Jack Woodford,Few human beings are proof against the implied flattery of rapt attention.
16073,Praise and Flattery ,Ralph Waldo Emerson,Some natures are too good to be spoiled by praise.
16074,Praise and Flattery ,Walter Savage Landor,An ingenuous mind feels in unmerited praise the bitterest reproof.
16075,Praise and Flattery ,Jean Paul Richter,It is simpler and easier to flatter men than to praise them.
16076,Ownership and Possession ,Billy Rose,"You got a harem of seventy girls, you don't get to know any of them very well."
16077,Ownership and Possession ,Bertrand Russell,"It is preoccupation with possession, more than anything else, that prevents men from living freely and nobly."
16078,Ownership and Possession ,Spanish proverb,Ownership is to fear (tener es temer)
16079,Ownership and Possession ,Charles Dudley Warner,"Broad acres are a patent of nobility; and no man but feels more of a man in the world if he have a bit of ground that he can call his own. However small it is on the surface, it is 4000 miles deep; and that is a very handsome property."
16080,Ownership and Possession ,Le Roi Jones,The landscape should belong to the people who see it all the time.
16081,Ownership and Possession ,Collis P. Huntington,Whatever is not nailed down is mine. Whatever I can pry loose is not nailed down.
16082,Ownership and Possession ,Fred Allen,I don't want to own anything that won't fit into my coffin.
16083,Ownership and Possession ,William James,Lives based on having are less free than lives based either on doing or on being.
16084,Ownership and Possession ,Thomas Bailey Aldrich,The possession of gold has ruined fewer men than the lack of it.
16085,Ownership and Possession ,John Vanbrugh,"The want of a thing is perplexing enough, but the possession of it is intolerable."
16086,Ownership and Possession ,E. M. Forster,"Our life on earth is, and ought to be, material and carnal. But we have not yet learned to manage our materialism and carnality properly; they are still entangled with the desire for ownership."
16087,Ownership and Possession ,Anonymous,Keep a thing seven years and you will find a use for it.
16088,Ownership and Possession ,George Herbert,You must lose a fly to catch a trout.
16089,Ownership and Possession ,Persian proverb,He who wants a rose must respect the thorn.
16090,Ownership and Possession ,Arthur Schopenhauer,A man never feels the want of what it never occurs to him to ask for.
16091,Ownership and Possession ,Marie Elizabeth Kane,I feel when people say 'bigger and better' they should say 'bigger and badder'.
16092,Ownership and Possession ,Wyndham Lewis,People are so overwhelmed with the prestige of their instruments that they consider their personal judgement of hardly any account.
16093,Ownership and Possession ,Ralph Waldo Emerson,"Can anything be so elegant as to have few wants, and to serve them one's self?"
16094,Philosophy ,Lord Bowen,A blind man in a dark room - looking for a black hat which isn't there.
16095,Philosophy ,Harold Pinter,"In other words, apart from the known and the unknown, what else is there?"
16096,Philosophy ,William James,The unrest which keeps the never-stopping clock metaphysics going is the thought that the non-existence of this world is just as possible as its existence.
16097,Philosophy ,Alfred North Whitehead,It takes a very unusual mind to undertake the analysis of the obvious.
16098,Philosophy ,Epictetus,"All philosophy lies in two words, sustain and abstain."
16099,Philosophy ,Bernard Lonergan,In philosophy an individual is becoming himself.
16100,Philosophy ,Charles Yost,"Romanticism is the expression of man's urge to rise above reason and common sense, just as rationalism is the expression of his urge to rise above theology and emotion."
16101,Philosophy ,Bertrand Russell,"Science is what you know, philosophy is what you don't know."
16102,Philosophy ,Epictetus,"Here is the beginning of philosophy: a recognition of the conflicts between men, a search for their cause, a condemnation of mere opinion .. . and the discovery of a standard of judgement."
16103,Philosophy ,Josephine Tessier,"Anything that comes easy, comes wrong."
16104,Philosophy ,Bertrand Russell,"To teach how to live with uncertainty, and yet without being paralyzed by hesitation, is perhaps the chief thing that philosophy in our age can still do for those who study it."
16105,Philosophy ,Samuel Butler,"All philosophies, if you ride them home, are nonsense; but some are greater nonsense than others."
16106,Philosophy ,Charles F. Kettering,It is easy to build a philosophy. It doesn't have to run.
16107,Philosophy ,Charles M. Schulz,I've developed a new philosophy - I only dread one day at a time.
16108,Philosophy ,Alexander Pope,A man of business may talk of philosophy; a man who has none may practise it.
16109,Philosophy ,T. S. Eliot,Philosophy - the purple bullfinch in the lilac tree.
16110,Philosophy ,Laurence Sterne,Philosophy has a fine saying for everything - for Death it has an entire set.
16111,Philosophy ,Bertrand Russell,"Three passions, simple but overwhelmingly strong, have governed my life: the longing for love, the search for knowledge and unbearable pity for the suffering of mankind."
16112,Philosophy ,Alice Roosevelt Longworth,I have a simple philosophy. Fill what's empty. Empty what's full. And scratch where it itches.
16113,Philosophy ,Jonathan Miller,"In North America there is the general belief that everything can be fixed, that life can be fixed up. In Europe, the view is that a lot can't be fixed up and that living properly is not necessarily a question of mastering the technology so much as learning to live gracefully within the constraints that the species invents."
